sequence,camera,frame,n_hands,n_zero_sentinel_hands,classes,err_n,err_mean_px,err_median_px,err_p90_px,err_p95_px,err_max_px
p36-tea-0010/010,brics-odroid-030_cam0,34,2,0,bad|medium,2,184.2087,184.2087,319.9096,336.8722,353.8348
p36-tea-0010/010,brics-odroid-030_cam0,354,1,0,bad,1,241.8351,241.8351,241.8351,241.8351,241.8351
p36-tea-0010/010,brics-odroid-030_cam0,51,2,1,medium|zero_sentinel,1,15.3183,15.3183,15.3183,15.3183,15.3183
p36-tea-0010/010,brics-odroid-030_cam0,68,2,0,bad|medium,2,132.482,132.482,220.3397,231.3219,242.3041
p36-tea-0010/010,brics-odroid-030_cam0,85,2,0,medium|medium,2,25.9543,25.9543,27.4076,27.5892,27.7709
p36-tea-0010/010,brics-odroid-030_cam1,0,2,1,bad|zero_sentinel,1,852.8653,852.8653,852.8653,852.8653,852.8653
p36-tea-0010/010,brics-odroid-030_cam1,102,2,0,bad|bad,2,296.5561,296.5561,301.4745,302.0893,302.7041
p36-tea-0010/010,brics-odroid-030_cam1,119,2,0,bad|bad,2,298.7625,298.7625,300.2586,300.4456,300.6326
p36-tea-0010/010,brics-odroid-030_cam1,136,2,0,bad|bad,2,285.382,285.382,288.3366,288.706,289.0753
p36-tea-0010/010,brics-odroid-030_cam1,153,2,0,bad|medium,2,146.9069,146.9069,253.5623,266.8942,280.2261
p36-tea-0010/010,brics-odroid-030_cam1,17,2,0,bad|good,2,362.6874,362.6874,646.3401,681.7967,717.2533
p36-tea-0010/010,brics-odroid-030_cam1,170,1,0,bad,1,259.015,259.015,259.015,259.015,259.015
p36-tea-0010/010,brics-odroid-030_cam1,171,1,0,medium,1,16.0218,16.0218,16.0218,16.0218,16.0218
p36-tea-0010/010,brics-odroid-030_cam1,187,1,0,bad,1,248.1486,248.1486,248.1486,248.1486,248.1486
p36-tea-0010/010,brics-odroid-030_cam1,218,1,0,bad,1,238.5779,238.5779,238.5779,238.5779,238.5779
p36-tea-0010/010,brics-odroid-030_cam1,220,1,0,bad,1,250.5306,250.5306,250.5306,250.5306,250.5306
p36-tea-0010/010,brics-odroid-030_cam1,235,1,0,bad,1,288.1831,288.1831,288.1831,288.1831,288.1831
p36-tea-0010/010,brics-odroid-030_cam1,237,1,0,bad,1,302.259,302.259,302.259,302.259,302.259
p36-tea-0010/010,brics-odroid-030_cam1,252,1,0,bad,1,311.245,311.245,311.245,311.245,311.245
p36-tea-0010/010,brics-odroid-030_cam1,254,1,1,zero_sentinel,,,,,,
p36-tea-0010/010,brics-odroid-030_cam1,269,1,0,bad,1,313.419,313.419,313.419,313.419,313.419
p36-tea-0010/010,brics-odroid-030_cam1,271,1,0,bad,1,313.859,313.859,313.859,313.859,313.859
p36-tea-0010/010,brics-odroid-030_cam1,286,1,0,bad,1,342.0928,342.0928,342.0928,342.0928,342.0928
p36-tea-0010/010,brics-odroid-030_cam1,288,1,0,bad,1,329.2383,329.2383,329.2383,329.2383,329.2383
p36-tea-0010/010,brics-odroid-030_cam1,303,1,0,bad,1,334.3763,334.3763,334.3763,334.3763,334.3763
p36-tea-0010/010,brics-odroid-030_cam1,305,1,0,bad,1,344.9081,344.9081,344.9081,344.9081,344.9081
p36-tea-0010/010,brics-odroid-030_cam1,320,1,0,bad,1,353.4341,353.4341,353.4341,353.4341,353.4341
p36-tea-0010/010,brics-odroid-030_cam1,322,1,0,bad,1,352.7871,352.7871,352.7871,352.7871,352.7871
p36-tea-0010/010,brics-odroid-030_cam1,337,1,0,bad,1,343.6633,343.6633,343.6633,343.6633,343.6633
p36-tea-0010/010,brics-odroid-030_cam1,339,1,0,bad,1,360.5264,360.5264,360.5264,360.5264,360.5264
p36-tea-0010/010,brics-odroid-030_cam1,34,2,0,bad|medium,2,169.0574,169.0574,295.5192,311.327,327.1347
p36-tea-0010/010,brics-odroid-030_cam1,354,1,0,bad,1,357.0468,357.0468,357.0468,357.0468,357.0468
p36-tea-0010/010,brics-odroid-030_cam1,51,2,0,medium|medium,2,19.8437,19.8437,25.8541,26.6054,27.3567
p36-tea-0010/010,brics-odroid-030_cam1,68,2,1,medium|zero_sentinel,1,25.8791,25.8791,25.8791,25.8791,25.8791
p36-tea-0010/010,brics-odroid-030_cam1,85,2,0,bad|bad,2,297.1274,297.1274,305.102,306.0989,307.0957
p41-boxing-0021/021,brics-odroid-001_cam0,0,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,108,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,126,2,0,medium|medium,1,34.9435,34.9435,34.9435,34.9435,34.9435
p41-boxing-0021/021,brics-odroid-001_cam0,144,2,1,medium|zero_sentinel,1,39.2804,39.2804,39.2804,39.2804,39.2804
p41-boxing-0021/021,brics-odroid-001_cam0,162,2,1,medium|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,18,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,180,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,198,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,216,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,234,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,252,2,0,medium|medium,1,38.0172,38.0172,38.0172,38.0172,38.0172
p41-boxing-0021/021,brics-odroid-001_cam0,270,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,288,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,306,2,0,medium|medium,1,31.1458,31.1458,31.1458,31.1458,31.1458
p41-boxing-0021/021,brics-odroid-001_cam0,324,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,342,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,36,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,54,2,1,medium|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,72,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam0,90,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,0,2,0,bad|medium,2,110.2615,110.2615,185.9334,195.3923,204.8513
p41-boxing-0021/021,brics-odroid-001_cam1,108,2,1,medium|zero_sentinel,1,23.4534,23.4534,23.4534,23.4534,23.4534
p41-boxing-0021/021,brics-odroid-001_cam1,126,2,0,medium|medium,1,15.6603,15.6603,15.6603,15.6603,15.6603
p41-boxing-0021/021,brics-odroid-001_cam1,144,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,162,2,0,good|medium,1,6.5651,6.5651,6.5651,6.5651,6.5651
p41-boxing-0021/021,brics-odroid-001_cam1,18,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,180,2,0,medium|medium,1,10.2339,10.2339,10.2339,10.2339,10.2339
p41-boxing-0021/021,brics-odroid-001_cam1,198,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,216,2,0,bad|medium,2,71.1649,71.1649,118.5779,124.5045,130.4311
p41-boxing-0021/021,brics-odroid-001_cam1,234,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,252,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,270,2,1,medium|zero_sentinel,1,30.5682,30.5682,30.5682,30.5682,30.5682
p41-boxing-0021/021,brics-odroid-001_cam1,288,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,306,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,324,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,342,2,0,good|medium,1,9.4991,9.4991,9.4991,9.4991,9.4991
p41-boxing-0021/021,brics-odroid-001_cam1,36,2,1,bad|zero_sentinel,1,160.8282,160.8282,160.8282,160.8282,160.8282
p41-boxing-0021/021,brics-odroid-001_cam1,54,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,72,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-001_cam1,90,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,0,2,1,medium|zero_sentinel,1,10.9755,10.9755,10.9755,10.9755,10.9755
p41-boxing-0021/021,brics-odroid-002_cam0,108,2,1,medium|zero_sentinel,1,11.6812,11.6812,11.6812,11.6812,11.6812
p41-boxing-0021/021,brics-odroid-002_cam0,126,2,0,medium|medium,1,27.2882,27.2882,27.2882,27.2882,27.2882
p41-boxing-0021/021,brics-odroid-002_cam0,144,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,162,2,1,medium|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,18,2,1,good|zero_sentinel,1,9.9128,9.9128,9.9128,9.9128,9.9128
p41-boxing-0021/021,brics-odroid-002_cam0,180,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,198,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,216,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,234,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,252,2,1,medium|zero_sentinel,1,17.3102,17.3102,17.3102,17.3102,17.3102
p41-boxing-0021/021,brics-odroid-002_cam0,270,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,288,2,1,medium|zero_sentinel,1,19.3782,19.3782,19.3782,19.3782,19.3782
p41-boxing-0021/021,brics-odroid-002_cam0,306,2,1,medium|zero_sentinel,1,18.9208,18.9208,18.9208,18.9208,18.9208
p41-boxing-0021/021,brics-odroid-002_cam0,324,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,342,2,0,medium|medium,2,16.4365,16.4365,18.1659,18.3821,18.5983
p41-boxing-0021/021,brics-odroid-002_cam0,36,2,1,good|zero_sentinel,1,8.78,8.78,8.78,8.78,8.78
p41-boxing-0021/021,brics-odroid-002_cam0,54,2,1,medium|zero_sentinel,1,14.0448,14.0448,14.0448,14.0448,14.0448
p41-boxing-0021/021,brics-odroid-002_cam0,72,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-002_cam0,90,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-006_cam0,0,2,0,medium|medium,2,12.3278,12.3278,13.9235,14.1229,14.3224
p41-boxing-0021/021,brics-odroid-006_cam0,108,2,0,good|medium,2,10.655,10.655,11.5374,11.6477,11.758
p41-boxing-0021/021,brics-odroid-006_cam0,126,2,1,medium|zero_sentinel,1,21.1159,21.1159,21.1159,21.1159,21.1159
p41-boxing-0021/021,brics-odroid-006_cam0,144,2,0,medium|medium,2,11.0017,11.0017,11.2399,11.2696,11.2994
p41-boxing-0021/021,brics-odroid-006_cam0,162,2,1,medium|zero_sentinel,1,21.7191,21.7191,21.7191,21.7191,21.7191
p41-boxing-0021/021,brics-odroid-006_cam0,18,2,0,medium|medium,2,11.1252,11.1252,11.7843,11.8667,11.9491
p41-boxing-0021/021,brics-odroid-006_cam0,180,2,0,good|medium,2,11.4251,11.4251,13.9446,14.2596,14.5745
p41-boxing-0021/021,brics-odroid-006_cam0,198,2,1,medium|zero_sentinel,1,18.3258,18.3258,18.3258,18.3258,18.3258
p41-boxing-0021/021,brics-odroid-006_cam0,216,2,0,medium|medium,2,12.8446,12.8446,14.0357,14.1846,14.3335
p41-boxing-0021/021,brics-odroid-006_cam0,234,2,0,good|medium,2,10.6798,10.6798,11.4368,11.5314,11.626
p41-boxing-0021/021,brics-odroid-006_cam0,252,2,0,good|medium,2,10.4451,10.4451,11.4164,11.5378,11.6592
p41-boxing-0021/021,brics-odroid-006_cam0,270,2,0,medium|medium,2,20.6731,20.6731,23.7718,24.1592,24.5465
p41-boxing-0021/021,brics-odroid-006_cam0,288,2,0,good|medium,2,10.4613,10.4613,10.9856,11.0512,11.1167
p41-boxing-0021/021,brics-odroid-006_cam0,306,2,0,medium|medium,2,19.9834,19.9834,21.0054,21.1331,21.2609
p41-boxing-0021/021,brics-odroid-006_cam0,324,2,0,good|medium,2,10.2827,10.2827,11.9643,12.1745,12.3847
p41-boxing-0021/021,brics-odroid-006_cam0,342,2,0,good|medium,2,11.0527,11.0527,12.2113,12.3561,12.5009
p41-boxing-0021/021,brics-odroid-006_cam0,36,2,0,good|medium,2,10.6835,10.6835,11.5156,11.6196,11.7236
p41-boxing-0021/021,brics-odroid-006_cam0,54,2,0,good|medium,2,10.681,10.681,11.444,11.5393,11.6347
p41-boxing-0021/021,brics-odroid-006_cam0,72,2,0,good|good,2,7.865,7.865,9.1047,9.2596,9.4146
p41-boxing-0021/021,brics-odroid-006_cam0,90,2,0,good|good,2,8.4436,8.4436,8.8935,8.9498,9.006
p41-boxing-0021/021,brics-odroid-007_cam0,0,2,0,good|good,2,3.5606,3.5606,3.815,3.8468,3.8786
p41-boxing-0021/021,brics-odroid-007_cam0,108,2,0,good|medium,2,8.9199,8.9199,13.6845,14.2801,14.8757
p41-boxing-0021/021,brics-odroid-007_cam0,126,2,0,good|medium,2,8.5978,8.5978,12.4813,12.9668,13.4522
p41-boxing-0021/021,brics-odroid-007_cam0,144,2,0,good|medium,2,7.235,7.235,9.4764,9.7566,10.0368
p41-boxing-0021/021,brics-odroid-007_cam0,162,2,0,good|medium,2,15.0724,15.0724,24.0417,25.1628,26.284
p41-boxing-0021/021,brics-odroid-007_cam0,18,2,0,good|good,2,5.0945,5.0945,6.2065,6.3455,6.4845
p41-boxing-0021/021,brics-odroid-007_cam0,180,2,0,good|good,2,6.0754,6.0754,6.1006,6.1038,6.1069
p41-boxing-0021/021,brics-odroid-007_cam0,198,2,0,good|medium,2,10.1508,10.1508,14.4414,14.9778,15.5141
p41-boxing-0021/021,brics-odroid-007_cam0,216,2,0,good|good,2,4.5728,4.5728,4.6577,4.6683,4.6789
p41-boxing-0021/021,brics-odroid-007_cam0,234,2,0,good|medium,2,7.3352,7.3352,10.6784,11.0963,11.5142
p41-boxing-0021/021,brics-odroid-007_cam0,252,2,0,good|medium,2,8.1205,8.1205,10.9351,11.287,11.6388
p41-boxing-0021/021,brics-odroid-007_cam0,270,2,0,good|medium,2,12.9885,12.9885,15.8849,16.2469,16.609
p41-boxing-0021/021,brics-odroid-007_cam0,288,2,0,good|good,2,5.0425,5.0425,6.4691,6.6475,6.8258
p41-boxing-0021/021,brics-odroid-007_cam0,306,2,0,medium|medium,2,12.4305,12.4305,14.0052,14.2021,14.3989
p41-boxing-0021/021,brics-odroid-007_cam0,324,2,0,good|good,2,4.0183,4.0183,4.5941,4.666,4.738
p41-boxing-0021/021,brics-odroid-007_cam0,342,2,0,good|good,2,4.0124,4.0124,4.9958,5.1188,5.2417
p41-boxing-0021/021,brics-odroid-007_cam0,36,2,0,good|good,2,3.7558,3.7558,3.8556,3.868,3.8805
p41-boxing-0021/021,brics-odroid-007_cam0,54,2,0,good|medium,2,7.4631,7.4631,11.0829,11.5354,11.9879
p41-boxing-0021/021,brics-odroid-007_cam0,72,2,0,good|good,2,2.854,2.854,3.0062,3.0253,3.0443
p41-boxing-0021/021,brics-odroid-007_cam0,90,2,0,good|good,2,3.5184,3.5184,3.6257,3.6391,3.6525
p41-boxing-0021/021,brics-odroid-007_cam1,0,2,0,good|good,2,5.8809,5.8809,7.8764,8.1259,8.3753
p41-boxing-0021/021,brics-odroid-007_cam1,108,2,0,medium|medium,2,14.2194,14.2194,16.2995,16.5595,16.8195
p41-boxing-0021/021,brics-odroid-007_cam1,126,2,0,good|good,2,5.7323,5.7323,7.0295,7.1916,7.3538
p41-boxing-0021/021,brics-odroid-007_cam1,144,2,0,good|medium,2,10.2419,10.2419,12.7217,13.0316,13.3416
p41-boxing-0021/021,brics-odroid-007_cam1,162,2,0,good|medium,2,13.6242,13.6242,18.6979,19.3322,19.9664
p41-boxing-0021/021,brics-odroid-007_cam1,18,2,0,good|good,2,7.0385,7.0385,8.9335,9.1704,9.4073
p41-boxing-0021/021,brics-odroid-007_cam1,180,2,1,medium|zero_sentinel,1,12.4277,12.4277,12.4277,12.4277,12.4277
p41-boxing-0021/021,brics-odroid-007_cam1,198,2,0,medium|medium,2,18.9463,18.9463,23.5699,24.1479,24.7258
p41-boxing-0021/021,brics-odroid-007_cam1,216,2,0,good|good,2,7.1032,7.1032,7.8266,7.917,8.0074
p41-boxing-0021/021,brics-odroid-007_cam1,234,2,0,good|medium,2,10.4879,10.4879,11.9517,12.1346,12.3176
p41-boxing-0021/021,brics-odroid-007_cam1,252,2,0,good|medium,2,17.0616,17.0616,24.9266,25.9097,26.8928
p41-boxing-0021/021,brics-odroid-007_cam1,270,2,1,medium|zero_sentinel,1,42.0603,42.0603,42.0603,42.0603,42.0603
p41-boxing-0021/021,brics-odroid-007_cam1,288,2,0,good|medium,2,10.3053,10.3053,14.9955,15.5818,16.1681
p41-boxing-0021/021,brics-odroid-007_cam1,306,2,0,good|medium,2,15.3468,15.3468,20.5105,21.1559,21.8014
p41-boxing-0021/021,brics-odroid-007_cam1,324,2,0,good|good,2,6.5343,6.5343,8.8315,9.1187,9.4058
p41-boxing-0021/021,brics-odroid-007_cam1,342,2,0,good|good,2,5.8961,5.8961,6.9624,7.0957,7.229
p41-boxing-0021/021,brics-odroid-007_cam1,36,2,0,good|good,2,7.4104,7.4104,9.1722,9.3925,9.6127
p41-boxing-0021/021,brics-odroid-007_cam1,54,2,0,good|medium,2,13.665,13.665,18.0624,18.6121,19.1618
p41-boxing-0021/021,brics-odroid-007_cam1,72,2,0,good|good,2,6.5987,6.5987,8.1351,8.3271,8.5192
p41-boxing-0021/021,brics-odroid-007_cam1,90,2,0,good|medium,2,7.5491,7.5491,9.9846,10.2891,10.5935
p41-boxing-0021/021,brics-odroid-008_cam0,0,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,108,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,126,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,144,2,0,medium|medium,2,27.5389,27.5389,29.6706,29.937,30.2035
p41-boxing-0021/021,brics-odroid-008_cam0,162,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,18,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,180,2,1,good|zero_sentinel,1,8.5768,8.5768,8.5768,8.5768,8.5768
p41-boxing-0021/021,brics-odroid-008_cam0,198,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,216,2,1,good|zero_sentinel,1,8.8187,8.8187,8.8187,8.8187,8.8187
p41-boxing-0021/021,brics-odroid-008_cam0,234,2,1,medium|zero_sentinel,1,10.1206,10.1206,10.1206,10.1206,10.1206
p41-boxing-0021/021,brics-odroid-008_cam0,252,2,0,good|medium,2,10.672,10.672,14.0012,14.4173,14.8335
p41-boxing-0021/021,brics-odroid-008_cam0,270,2,1,good|zero_sentinel,1,8.9905,8.9905,8.9905,8.9905,8.9905
p41-boxing-0021/021,brics-odroid-008_cam0,288,2,1,good|zero_sentinel,1,7.0653,7.0653,7.0653,7.0653,7.0653
p41-boxing-0021/021,brics-odroid-008_cam0,306,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,324,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,342,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,36,2,1,medium|zero_sentinel,1,22.0171,22.0171,22.0171,22.0171,22.0171
p41-boxing-0021/021,brics-odroid-008_cam0,54,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-008_cam0,72,2,1,medium|zero_sentinel,1,42.4903,42.4903,42.4903,42.4903,42.4903
p41-boxing-0021/021,brics-odroid-008_cam0,90,2,1,medium|zero_sentinel,1,10.4927,10.4927,10.4927,10.4927,10.4927
p41-boxing-0021/021,brics-odroid-009_cam1,0,2,0,good|good,2,3.7379,3.7379,4.1441,4.1948,4.2456
p41-boxing-0021/021,brics-odroid-009_cam1,108,2,0,good|good,2,4.778,4.778,5.4864,5.575,5.6635
p41-boxing-0021/021,brics-odroid-009_cam1,126,2,0,good|good,2,5.289,5.289,5.9345,6.0152,6.0959
p41-boxing-0021/021,brics-odroid-009_cam1,144,2,0,good|good,2,4.6568,4.6568,4.9401,4.9755,5.0109
p41-boxing-0021/021,brics-odroid-009_cam1,162,2,0,good|medium,2,11.8764,11.8764,17.38,18.0679,18.7559
p41-boxing-0021/021,brics-odroid-009_cam1,18,2,0,good|good,2,3.8845,3.8845,3.9032,3.9056,3.9079
p41-boxing-0021/021,brics-odroid-009_cam1,180,2,0,good|good,2,5.2187,5.2187,5.8109,5.885,5.959
p41-boxing-0021/021,brics-odroid-009_cam1,198,2,0,good|good,2,5.8682,5.8682,6.8013,6.918,7.0346
p41-boxing-0021/021,brics-odroid-009_cam1,216,2,0,good|good,2,4.3483,4.3483,4.9621,5.0389,5.1156
p41-boxing-0021/021,brics-odroid-009_cam1,234,2,0,good|good,2,5.9264,5.9264,7.0259,7.1634,7.3008
p41-boxing-0021/021,brics-odroid-009_cam1,252,2,0,good|good,2,5.6757,5.6757,6.8314,6.9758,7.1203
p41-boxing-0021/021,brics-odroid-009_cam1,270,2,0,good|good,2,3.6187,3.6187,3.9357,3.9753,4.0149
p41-boxing-0021/021,brics-odroid-009_cam1,288,2,0,good|good,2,4.2318,4.2318,4.9134,4.9986,5.0838
p41-boxing-0021/021,brics-odroid-009_cam1,306,2,0,good|good,2,6.5547,6.5547,9.0073,9.3138,9.6204
p41-boxing-0021/021,brics-odroid-009_cam1,324,2,0,good|good,2,3.6361,3.6361,4.183,4.2514,4.3198
p41-boxing-0021/021,brics-odroid-009_cam1,342,2,0,good|good,2,3.9516,3.9516,4.3442,4.3933,4.4424
p41-boxing-0021/021,brics-odroid-009_cam1,36,2,0,good|good,2,3.9074,3.9074,4.3315,4.3845,4.4375
p41-boxing-0021/021,brics-odroid-009_cam1,54,2,0,good|good,2,3.0586,3.0586,3.4479,3.4965,3.5452
p41-boxing-0021/021,brics-odroid-009_cam1,72,2,0,good|good,2,3.2411,3.2411,3.3101,3.3187,3.3273
p41-boxing-0021/021,brics-odroid-009_cam1,90,2,0,good|good,2,3.1133,3.1133,3.7831,3.8668,3.9505
p41-boxing-0021/021,brics-odroid-010_cam0,0,2,0,good|good,2,5.7611,5.7611,6.3577,6.4322,6.5068
p41-boxing-0021/021,brics-odroid-010_cam0,108,2,1,good|zero_sentinel,1,9.3694,9.3694,9.3694,9.3694,9.3694
p41-boxing-0021/021,brics-odroid-010_cam0,126,2,1,good|zero_sentinel,1,4.6304,4.6304,4.6304,4.6304,4.6304
p41-boxing-0021/021,brics-odroid-010_cam0,144,2,0,medium|medium,2,16.2031,16.2031,19.6022,20.0271,20.452
p41-boxing-0021/021,brics-odroid-010_cam0,162,2,1,good|zero_sentinel,1,4.2771,4.2771,4.2771,4.2771,4.2771
p41-boxing-0021/021,brics-odroid-010_cam0,18,2,0,good|good,2,7.34,7.34,8.0574,8.147,8.2367
p41-boxing-0021/021,brics-odroid-010_cam0,180,2,0,medium|medium,2,12.8667,12.8667,14.8849,15.1372,15.3895
p41-boxing-0021/021,brics-odroid-010_cam0,198,2,0,good|medium,2,10.0292,10.0292,13.251,13.6537,14.0564
p41-boxing-0021/021,brics-odroid-010_cam0,216,2,0,good|good,2,7.4234,7.4234,9.2811,9.5133,9.7455
p41-boxing-0021/021,brics-odroid-010_cam0,234,2,0,good|good,2,7.0814,7.0814,8.147,8.2802,8.4134
p41-boxing-0021/021,brics-odroid-010_cam0,252,2,1,good|zero_sentinel,1,7.4628,7.4628,7.4628,7.4628,7.4628
p41-boxing-0021/021,brics-odroid-010_cam0,270,2,0,good|medium,2,13.8012,13.8012,17.2632,17.6959,18.1287
p41-boxing-0021/021,brics-odroid-010_cam0,288,2,0,good|good,2,6.1832,6.1832,7.6998,7.8893,8.0789
p41-boxing-0021/021,brics-odroid-010_cam0,306,2,1,medium|zero_sentinel,1,16.6027,16.6027,16.6027,16.6027,16.6027
p41-boxing-0021/021,brics-odroid-010_cam0,324,2,0,good|good,2,7.716,7.716,7.7504,7.7547,7.759
p41-boxing-0021/021,brics-odroid-010_cam0,342,2,0,good|good,2,6.513,6.513,7.5728,7.7053,7.8378
p41-boxing-0021/021,brics-odroid-010_cam0,36,2,0,good|good,2,7.7076,7.7076,9.0788,9.2502,9.4216
p41-boxing-0021/021,brics-odroid-010_cam0,54,2,1,good|zero_sentinel,1,7.7198,7.7198,7.7198,7.7198,7.7198
p41-boxing-0021/021,brics-odroid-010_cam0,72,2,0,good|medium,2,8.1241,8.1241,10.0481,10.2886,10.5291
p41-boxing-0021/021,brics-odroid-010_cam0,90,2,0,good|medium,2,7.6317,7.6317,10.122,10.4333,10.7446
p41-boxing-0021/021,brics-odroid-010_cam1,0,2,1,medium|zero_sentinel,1,31.1313,31.1313,31.1313,31.1313,31.1313
p41-boxing-0021/021,brics-odroid-010_cam1,108,2,0,medium|medium,2,30.402,30.402,32.9091,33.2225,33.5359
p41-boxing-0021/021,brics-odroid-010_cam1,126,2,0,medium|medium,2,30.404,30.404,30.4342,30.4379,30.4417
p41-boxing-0021/021,brics-odroid-010_cam1,144,2,0,medium|medium,2,26.2736,26.2736,32.4598,33.2331,34.0064
p41-boxing-0021/021,brics-odroid-010_cam1,162,2,0,medium|medium,2,32.1011,32.1011,33.0589,33.1786,33.2983
p41-boxing-0021/021,brics-odroid-010_cam1,18,2,1,medium|zero_sentinel,1,25.502,25.502,25.502,25.502,25.502
p41-boxing-0021/021,brics-odroid-010_cam1,180,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-010_cam1,198,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-boxing-0021/021,brics-odroid-010_cam1,216,2,1,medium|zero_sentinel,1,34.0671,34.0671,34.0671,34.0671,34.0671
p41-boxing-0021/021,brics-odroid-010_cam1,234,2,0,medium|medium,2,21.9627,21.9627,30.229,31.2623,32.2956
p41-boxing-0021/021,brics-odroid-010_cam1,252,2,0,medium|medium,2,29.9351,29.9351,35.5943,36.3017,37.0091
p41-boxing-0021/021,brics-odroid-010_cam1,270,2,0,medium|medium,2,25.5382,25.5382,32.1161,32.9383,33.7605
p41-boxing-0021/021,brics-odroid-010_cam1,288,2,1,bad|zero_sentinel,1,60.55,60.55,60.55,60.55,60.55
