sequence,camera,frame,hand,view_class,lag,median_err_px
p36-tea-0010/010,brics-odroid-026_cam0,320,right,bad,0,241.4968
p36-tea-0010/010,brics-odroid-026_cam0,320,right,bad,1,241.3852
p36-tea-0010/010,brics-odroid-026_cam0,320,right,bad,2,241.4355
p36-tea-0010/010,brics-odroid-026_cam0,320,right,bad,3,240.8399
p36-tea-0010/010,brics-odroid-026_cam0,320,right,bad,4,240.4761
p36-tea-0010/010,brics-odroid-026_cam0,320,right,bad,5,239.8923
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,-5,77.491
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,-4,81.9309
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,-3,84.1437
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,-2,87.071
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,-1,89.9685
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,0,90.275
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,1,85.0674
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,2,79.9064
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,3,78.0769
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,4,80.9144
p41-plant-0004/004,brics-odroid-020_cam1,24,right,bad,5,86.0018
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,-5,123.6808
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,-4,121.638
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,-3,111.5102
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,-2,97.1472
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,-1,85.0344
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,0,79.4432
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,1,73.8289
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,2,70.6794
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,3,73.5493
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,4,75.2039
p36-tea-0010/010,brics-odroid-029_cam1,51,left,bad,5,78.7324
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,-5,278.6227
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,-4,291.1302
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,-3,301.269
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,-2,307.3405
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,-1,312.837
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,0,317.4776
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,1,314.998
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,2,311.3918
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,3,302.2309
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,4,292.4767
p41-boxing-0021/021,brics-odroid-026_cam0,162,left,bad,5,287.7422
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,-5,176.0489
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,-4,171.2544
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,-3,166.1214
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,-2,159.939
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,-1,150.0031
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,0,138.0527
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,1,127.9885
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,2,129.555
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,3,161.6292
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,4,222.4557
p41-boxing-0021/021,brics-odroid-026_cam0,18,left,bad,5,272.5217
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,-5,133.8923
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,-4,110.0623
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,-3,126.2171
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,-2,145.7929
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,-1,154.9846
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,0,161.6644
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,1,166.3253
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,2,169.5059
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,3,177.1221
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,4,181.2154
p41-boxing-0021/021,brics-odroid-029_cam0,198,left,bad,5,184.9583
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,-5,417.742
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,-4,417.3208
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,-3,417.7009
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,-2,416.9451
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,-1,417.2536
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,0,417.0642
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,1,415.7724
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,2,417.5365
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,3,417.6673
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,4,418.7562
p52-instrument-0034/034,brics-odroid-029_cam0,114,left,bad,5,416.6896
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,-5,685.034
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,-4,685.9193
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,-3,687.5686
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,-2,691.0085
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,-1,698.0146
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,0,708.6933
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,1,721.0925
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,2,737.5188
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,3,754.4701
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,4,771.775
p36-tea-0010/010,brics-odroid-020_cam0,17,right,bad,5,789.3881
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,-5,263.0974
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,-4,262.7412
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,-3,262.3641
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,-2,261.9558
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,-1,263.0673
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,0,261.5369
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,1,262.4879
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,2,262.2767
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,3,262.658
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,4,261.4586
p44-dog-0004/004,brics-odroid-020_cam0,48,right,bad,5,260.6081
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,-5,363.5689
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,-4,363.6011
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,-3,364.1421
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,-2,363.7611
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,-1,364.2664
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,0,364.2012
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,1,364.1805
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,2,363.8896
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,3,363.5951
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,4,364.5662
p52-instrument-0034/034,brics-odroid-027_cam1,6,left,bad,5,365.3211
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,-5,465.0297
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,-4,450.241
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,-3,424.8634
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,-2,391.8155
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,-1,370.842
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,0,352.1877
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,1,336.6429
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,2,315.5915
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,3,295.9761
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,4,280.9434
p41-boxing-0021/021,brics-odroid-029_cam1,234,left,bad,5,273.406
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,-5,307.201
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,-4,304.3983
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,-3,302.8826
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,-2,302.6872
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,-1,305.2325
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,0,309.7633
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,1,315.8308
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,2,323.3849
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,3,333.6237
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,4,343.9664
p52-instrument-0034/034,brics-odroid-014_cam1,48,right,bad,5,351.9233
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,-5,362.9359
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,-4,362.6842
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,-3,363.242
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,-2,363.2627
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,-1,363.6104
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,0,363.3537
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,1,363.279
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,2,363.024
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,3,362.8724
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,4,362.9758
p52-instrument-0034/034,brics-odroid-026_cam1,90,left,bad,5,363.4681
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,-5,99.6011
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,-4,105.3978
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,-3,112.9978
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,-2,117.9301
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,-1,121.2681
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,0,122.2598
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,1,122.6254
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,2,121.7107
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,3,120.8441
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,4,119.2913
p41-boxing-0021/021,brics-odroid-021_cam1,36,right,bad,5,118.7133
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,-5,150.048
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,-4,150.2998
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,-3,150.6843
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,-2,150.0547
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,-1,146.7668
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,0,145.1215
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,1,153.0301
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,2,168.2161
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,3,190.9322
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,4,222.9081
p41-boxing-0021/021,brics-odroid-016_cam0,270,left,bad,5,252.9607
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,-5,325.0582
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,-4,324.7732
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,-3,326.6869
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,-2,327.2859
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,-1,327.8739
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,0,327.0296
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,1,327.5759
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,2,326.7874
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,3,326.4991
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,4,324.8693
p52-instrument-0034/034,brics-odroid-026_cam0,36,left,bad,5,324.7662
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,-5,254.461
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,-4,254.3444
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,-3,254.4805
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,-2,253.3678
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,-1,256.2162
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,0,260.2534
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,1,262.9829
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,2,262.6911
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,3,264.6138
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,4,263.654
p44-dog-0004/004,brics-odroid-029_cam0,16,right,bad,5,263.071
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,-5,377.3264
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,-4,375.0416
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,-3,375.4858
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,-2,375.3575
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,-1,375.2464
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,0,374.9583
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,1,374.4984
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,2,374.1826
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,3,376.0259
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,4,374.177
p52-instrument-0034/034,brics-odroid-027_cam1,42,left,bad,5,375.0363
p52-instrument-0034/034,brics-odroid-030_cam1,0,right,bad,0,531.137
p52-instrument-0034/034,brics-odroid-030_cam1,0,right,bad,1,530.9246
p52-instrument-0034/034,brics-odroid-030_cam1,0,right,bad,2,530.6495
p52-instrument-0034/034,brics-odroid-030_cam1,0,right,bad,3,528.0715
p52-instrument-0034/034,brics-odroid-030_cam1,0,right,bad,4,525.0864
p52-instrument-0034/034,brics-odroid-030_cam1,0,right,bad,5,521.2527
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,-5,272.5179
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,-4,272.0774
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,-3,271.504
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,-2,271.3688
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,-1,270.7713
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,0,270.9047
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,1,272.8964
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,2,272.2197
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,3,272.5895
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,4,271.7407
p44-dog-0004/004,brics-odroid-029_cam1,112,right,bad,5,273.3523
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,-5,287.3266
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,-4,287.0442
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,-3,288.0916
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,-2,287.8035
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,-1,288.5474
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,0,288.5623
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,1,290.0132
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,2,289.4548
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,3,290.4805
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,4,289.4956
p36-tea-0010/010,brics-odroid-020_cam0,153,right,bad,5,288.0472
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,-5,298.1662
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,-4,295.9378
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,-3,294.0299
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,-2,290.6913
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,-1,285.9713
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,0,287.1591
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,1,286.9752
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,2,287.9516
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,3,285.9237
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,4,292.9119
p36-tea-0010/010,brics-odroid-030_cam1,85,left,bad,5,292.9427
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,-5,79.8561
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,-4,81.4891
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,-3,83.3505
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,-2,85.5808
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,-1,87.7995
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,0,91.4353
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,1,94.2542
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,2,97.1596
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,3,99.4429
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,4,104.5209
p36-tea-0010/010,brics-odroid-026_cam1,102,left,bad,5,107.0184
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,-5,75.1701
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,-4,67.2818
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,-3,64.7196
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,-2,62.5475
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,-1,65.5384
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,0,75.8168
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,1,75.7187
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,2,73.6926
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,3,68.2449
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,4,61.6895
p41-boxing-0021/021,brics-odroid-021_cam0,306,right,bad,5,59.4485
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,-5,147.4378
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,-4,150.8542
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,-3,146.4081
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,-2,141.3625
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,-1,137.8269
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,0,129.6276
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,1,124.3128
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,2,128.7958
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,3,123.1322
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,4,132.1847
p44-dog-0004/004,brics-odroid-028_cam0,64,left,bad,5,137.7837
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,-5,66.6771
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,-4,43.4575
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,-3,74.8319
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,-2,78.2619
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,-1,77.0557
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,0,64.3999
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,1,38.7457
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,2,58.9209
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,3,96.1322
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,4,128.8288
p41-boxing-0021/021,brics-odroid-027_cam1,252,left,bad,5,152.8005
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,-5,312.9113
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,-4,312.6512
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,-3,312.3765
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,-2,312.7782
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,-1,313.3753
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,0,313.3107
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,1,313.1972
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,2,313.4393
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,3,313.0547
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,4,312.3624
p52-instrument-0034/034,brics-odroid-027_cam0,42,left,bad,5,311.9706
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,-5,146.6325
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,-4,140.1395
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,-3,135.0488
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,-2,132.2857
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,-1,126.6354
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,0,125.006
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,1,122.5573
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,2,121.296
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,3,120.9723
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,4,120.4836
p41-boxing-0021/021,brics-odroid-016_cam0,216,right,bad,5,120.6529
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,-5,89.0027
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,-4,89.3225
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,-3,88.8995
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,-2,88.5788
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,-1,87.951
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,0,88.6499
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,1,87.5964
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,2,88.8319
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,3,88.6208
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,4,89.4416
p44-dog-0004/004,brics-odroid-017_cam0,112,right,bad,5,89.1372
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,-5,213.5286
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,-4,214.6616
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,-3,213.6303
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,-2,211.7715
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,-1,207.8371
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,0,203.8267
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,1,199.4996
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,2,198.0459
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,3,195.6918
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,4,191.6657
p41-boxing-0021/021,brics-odroid-001_cam1,216,left,bad,5,182.955
p41-plant-0004/004,brics-odroid-010_cam1,32,left,bad,-5,120.4768
p41-plant-0004/004,brics-odroid-010_cam1,32,left,bad,-4,128.4237
p41-plant-0004/004,brics-odroid-010_cam1,32,left,bad,-3,113.7145
p41-plant-0004/004,brics-odroid-010_cam1,32,left,bad,-2,91.389
